1775631037.6961994,102,102.6
1775631038.1961262,103,102.6
1775631038.6936424,103,102.6
1775631039.1929772,103,102.8
1775631039.6932812,103,102.8
1775631040.1965425,102,102.8
1775631040.6981437,103,102.8
1775631041.197952,103,102.8
1775631041.6959221,102,102.6
1775631042.201247,103,102.6
1775631042.7018235,103,102.8
1775631043.199223,103,102.8
1775631043.7005835,103,102.8
1775631044.1999383,104,103.2
1775631044.7043169,103,103.2
1775631045.2040339,103,103.2
1775631045.7029507,102,103.0
1775631046.2036142,103,103.0
1775631046.7068062,102,102.6
1775631047.2189102,102,102.4
1775631047.7057135,103,102.4
1775631048.2068121,103,102.6
1775631048.7055416,102,102.4
1775631049.2097077,103,102.6
1775631049.7102592,102,102.6
1775631050.2101974,103,102.6
1775631050.7098124,102,102.4
1775631051.2128725,103,102.6
1775631051.7127318,102,102.4
1775631052.212253,102,102.4
1775631052.7130237,103,102.4
1775631053.2135913,103,102.6
1775631053.7156785,102,102.4
1775631054.2152238,103,102.6
1775631054.7148175,104,103.0
1775631055.2164092,102,102.8
1775631055.7185924,103,102.8
1775631056.2179694,102,102.8
1775631056.7196226,103,102.8
1775631057.219201,102,102.4
1775631057.7181401,103,102.6
1775631058.2209036,102,102.4
1775631058.7205925,102,102.4
1775631059.2203336,103,102.4
1775631059.7198794,102,102.4
1775631060.2259607,102,102.2
1775631060.7256515,102,102.2
1775631061.2233539,102,102.2
1775631061.7251737,103,102.2
1775631062.2450414,102,102.2
1775631062.7271235,103,102.4
1775631063.2283578,102,102.4
1775631063.7285385,103,102.6
1775631064.226266,102,102.4
1775631064.7307346,102,102.4
1775631065.2295914,102,102.2
1775631065.7312725,102,102.2
1775631066.2314773,101,101.8
1775631066.7306716,102,101.8
1775631067.235448,101,101.6
1775631067.7333877,103,101.8
1775631068.2347999,102,101.8
1775631068.7321942,103,102.2
1775631069.2364502,102,102.2
1775631069.7379074,103,102.6
1775631070.2357395,102,102.4
1775631070.734878,103,102.6
1775631071.2372668,102,102.4
1775631071.7777293,102,102.4
1775631072.2406948,102,102.2
1775631072.7404993,102,102.2
1775631073.2402036,102,102.0
1775631073.7438593,103,102.2
1775631074.242798,102,102.2
1775631074.7435107,103,102.4
1775631075.24367,102,102.4
1775631075.7433052,103,102.6
1775631076.2474,103,102.6
1775631076.74687,103,102.8
1775631077.2468154,102,102.6
1775631077.7448862,102,102.6
1775631078.2499535,102,102.4
1775631078.749346,101,102.0
1775631079.2498078,101,101.6
1775631079.7493834,102,101.6
1775631080.2488828,101,101.4
1775631080.752184,102,101.4
1775631081.2527137,101,101.4
1775631081.753297,102,101.6
1775631082.2523339,101,101.4
1775631082.7562482,101,101.4
1775631083.2557578,101,101.2
1775631083.7556098,102,101.4
1775631084.2556484,102,101.4
1775631084.753934,102,101.6
1775631085.2575643,101,101.6
1775631085.7581491,102,101.8
1775631086.2570505,102,101.8
1775631086.7731256,102,101.8
1775631087.2600234,102,101.8
1775631087.7610216,100,101.6
1775631088.260671,102,101.6
1775631088.7614408,101,101.4
1775631089.261215,101,101.2
1775631089.7646127,102,101.2
1775631090.2636776,101,101.4
1775631090.7648973,102,101.4
1775631091.2641685,101,101.4
1775631091.76799,101,101.4
1775631092.2663279,100,101.0
1775631092.7666829,101,101.0
1775631093.267739,100,100.6
1775631093.7675278,101,100.6
1775631094.27078,101,100.6
1775631094.7704947,100,100.6
1775631095.2695296,101,100.6
1775631095.7708368,102,101.0
1775631096.2728848,100,100.8
1775631096.7746475,101,100.8
1775631097.2719312,101,101.0
1775631097.7713912,100,100.8
1775631098.2735646,101,100.6
1775631098.7762814,101,100.8
1775631099.2757814,101,100.8
1775631099.7743518,100,100.6
1775631100.2762945,102,101.0
1775631100.7787092,102,101.2
1775631101.2787614,102,101.4
1775631101.7996764,102,101.6
1775631102.2781277,102,102.0
1775631102.778634,102,102.0
1775631103.2823875,101,101.8
1775631103.8027833,101,101.6
1775631104.282636,102,101.6
1775631104.7812686,101,101.4
1775631105.2864344,102,101.4
1775631105.7850173,102,101.6
1775631106.2847512,102,101.8
1775631106.7843294,102,101.8
1775631107.2853477,102,102.0
1775631107.7885082,102,102.0
1775631108.2890446,102,102.0
1775631108.7883823,102,102.0
1775631109.2885911,102,102.0
1775631109.788585,102,102.0
1775631110.290993,102,102.0
1775631110.7905898,102,102.0
1775631111.2901688,101,101.8
1775631111.790453,102,101.8
1775631112.2933013,103,102.0
1775631112.7955809,101,101.8
1775631113.2943926,101,101.6
1775631113.7943578,102,101.8
1775631114.294069,102,101.8
1775631114.797027,102,101.6
1775631115.2953708,102,101.8
1775631115.795418,103,102.2
1775631116.294715,102,102.2
1775631116.800617,101,102.0
1775631117.3003259,101,101.8
1775631117.8001354,101,101.6
1775631118.300368,102,101.4
1775631118.7994652,101,101.2
1775631119.3026981,102,101.4
1775631119.801297,103,101.8
1775631120.302797,101,101.8
1775631120.8027728,102,101.8
1775631121.3057678,102,102.0
1775631121.807243,101,101.8
1775631122.306194,102,101.6
1775631122.8056455,101,101.6
1775631123.3057203,101,101.4
1775631123.808866,103,101.6
1775631124.3083067,101,101.6
1775631124.8071778,101,101.4
1775631125.3072238,102,101.6
1775631125.8117318,101,101.6
1775631126.3118782,102,101.4
1775631126.8114555,101,101.4
1775631127.3098547,101,101.4
1775631127.8098936,101,101.2
1775631128.3142574,101,101.2
1775631128.8132048,100,100.8
1775631129.3129885,101,100.8
1775631129.8135638,102,101.0
1775631130.3166592,101,101.0
1775631130.819035,102,101.2
1775631131.3187363,101,101.4
1775631131.8177516,101,101.4
1775631132.3178825,100,101.0
1775631132.8217099,101,101.0
1775631133.3219473,101,100.8
1775631133.8216667,101,100.8
1775631134.3216677,100,100.6
1775631134.8250177,101,100.8
1775631135.3246477,102,101.0
1775631135.8245852,102,101.2
1775631136.3230226,101,101.2
1775631136.8242488,100,101.2
1775631137.327624,101,101.2
1775631137.8266299,101,101.0
1775631138.3265874,101,100.8
1775631138.8262053,101,100.8
1775631139.330866,100,100.8
1775631139.8643348,101,100.8
1775631140.3293114,102,101.0
1775631140.829128,101,101.0
1775631141.3557353,101,101.0
1775631141.8331115,101,101.2
1775631142.3329084,101,101.2
1775631142.8324735,102,101.2
1775631143.3322287,101,101.2
1775631143.835281,100,101.0
1775631144.3367455,101,101.0
1775631144.8368268,101,101.0
1775631145.3360574,101,100.8
1775631145.8352888,101,100.8
1775631146.3397067,101,101.0
1775631146.8392062,100,100.8
1775631147.3390758,101,100.8
1775631147.8398778,101,100.8
1775631148.3420284,102,101.0
1775631148.8421664,101,101.0
1775631149.3415825,100,101.0
1775631149.8424494,100,100.8
1775631150.343515,100,100.6
1775631150.8417199,99,100.0
1775631151.3458483,101,100.0
1775631151.84523,101,100.2
1775631152.3453789,101,100.4
1775631152.8480392,100,100.4
1775631153.3473127,101,100.8
1775631153.846251,100,100.6
1775631154.3479872,102,100.8
1775631154.845553,100,100.6
1775631155.349259,100,100.6
1775631155.8516417,100,100.4
1775631156.3499484,100,100.4
1775631156.852047,102,100.4
1775631157.3537638,102,100.8
1775631157.853838,101,101.0
1775631158.3537023,101,101.2
1775631158.853624,100,101.2
1775631159.353614,101,101.0
1775631159.8566399,100,100.6
1775631160.3566487,100,100.4
1775631160.857501,101,100.4
1775631161.3559577,101,100.6
1775631161.8566144,101,100.6
1775631162.3594017,100,100.6
1775631162.8591788,100,100.6
1775631163.359261,100,100.4
1775631163.8596194,101,100.4
1775631164.3614295,100,100.2
1775631164.8614154,100,100.2
1775631165.3627331,101,100.4
1775631165.8919673,99,100.2
1775631166.3619292,99,99.8
1775631166.8668637,101,100.0
1775631167.366076,99,99.8
1775631167.8659637,101,99.8
1775631168.365986,90,98.0
1775631168.8664093,75,93.2
1775631169.3657732,65,86.0
1775631169.8691447,69,80.0
1775631170.368934,72,74.2
1775631170.8685293,76,71.4
1775631171.3687062,76,71.6
1775631171.8706636,78,74.2
1775631172.371425,80,76.4
1775631172.8711495,82,78.4
1775631173.3718915,83,79.8
1775631173.8720922,85,81.6
1775631174.374056,86,83.2
1775631174.874095,88,84.8
1775631175.374429,89,86.2
1775631175.8738735,91,87.8
1775631176.372575,91,89.0
1775631176.890819,93,90.4
1775631177.3755822,94,91.6
1775631177.8892012,94,92.6
1775631178.3770304,96,93.6
1775631178.8798552,95,94.4
1775631179.3814533,97,95.2
1775631179.8804986,99,96.2
1775631180.381035,98,97.0
1775631180.8823695,99,97.6
1775631181.3826723,99,98.4
1775631181.8835294,100,99.0
1775631182.384115,101,99.4
1775631182.8827446,102,100.2
1775631183.3872333,102,100.8
1775631183.8871634,102,101.4
